HSCEDM16J00044,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCEDM15D00008,0,194288.64,194288.64,1911358.29,194288.64,1911358.29,16/09/2016,16/09/16 00:00,20/03/21 00:00,20/03/21 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CDCR,DETENTION COMPLIANCE AND REMOVALS,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CCED,ENFORCMNTREMOVL OPNS HQ COMPLIANCE,X,NOT APPLICABLE,,,79787440,GEO CARE LLC,,,GEO CARE LLC,79787440,USA,UNITED STATES,621 NW 53RD ST STE 700,,BOCA RATON,FL,FLORIDA,334878242,22,5619997359,,USA,UNITED STATES,BOCA RATON,PALM BEACH,FL,FLORIDA,334878242,22,AWARD,C,DELIVERY ORDER,,,,,,,J,FIRM FIXED PRICE,IGF::CT::IGF,,,HSCEDM-15-R-00008,1,G099,SOCIAL- OTHER,D,NOT A BUNDLED REQUIREMENT,,,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,C,NOT A MANUFACTURED END PRODUCT,,,A,FULL AND OPEN COMPETITION,NP,NEGOTIATED PROPOSAL/QUOTE,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,,,4,D,COMMERCIAL ITEM PROCEDURES NOT USED,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,N,NO,Y,YES,N,NO,X,NOT APPLICABLE,,,B,IDC,S,SINGLE AWARD,,NONE,NONE,N,NO,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,Y,YES - SERVICE WHERE PBA IS USED.,N,NO,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f,t,f,f,f,17479,1900000000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,08/12/17 11:28,2016
HSCEDM16J00046,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCEDM15D00010,0,186692.41,186692.41,2147276.63,186692.41,2147276.63,16/09/2016,16/09/16 00:00,20/03/21 00:00,20/03/21 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CDCR,DETENTION COMPLIANCE AND REMOVALS,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CCED,ENFORCMNTREMOVL OPNS HQ COMPLIANCE,X,NOT APPLICABLE,,,79787440,GEO CARE LLC,,,GEO CARE LLC,79787440,USA,UNITED STATES,621 NW 53RD ST STE 700,,BOCA RATON,FL,FLORIDA,334878242,22,5619997359,,USA,UNITED STATES,BOCA RATON,PALM BEACH,FL,FLORIDA,334878242,22,AWARD,C,DELIVERY ORDER,,,,,,,J,FIRM FIXED PRICE,IGF::CT::IGF,,,,1,G099,SOCIAL- OTHER,D,NOT A BUNDLED REQUIREMENT,,,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,C,NOT A MANUFACTURED END PRODUCT,,,A,FULL AND OPEN COMPETITION,NP,NEGOTIATED PROPOSAL/QUOTE,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,,,4,D,COMMERCIAL ITEM PROCEDURES NOT USED,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,N,NO,Y,YES,N,NO,X,NOT APPLICABLE,,,B,IDC,S,SINGLE AWARD,,NONE,NONE,N,NO,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,Y,YES - SERVICE WHERE PBA IS USED.,N,NO,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f,t,f,f,f,17479,1900000000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,08/12/17 11:30,2016
HSCEDM16J00048,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCEDM15D00012,0,186919.05,186919.05,1908606.19,186919.05,1908606.19,16/09/2016,16/09/16 00:00,20/03/21 00:00,20/03/21 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CDCR,DETENTION COMPLIANCE AND REMOVALS,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CCED,ENFORCMNTREMOVL OPNS HQ COMPLIANCE,X,NOT APPLICABLE,,,79787440,GEO CARE LLC,,,GEO CARE LLC,79787440,USA,UNITED STATES,621 NW 53RD ST STE 700,,BOCA RATON,FL,FLORIDA,334878242,22,5619997359,,USA,UNITED STATES,BOCA RATON,PALM BEACH,FL,FLORIDA,334878242,22,AWARD,C,DELIVERY ORDER,,,,,,,J,FIRM FIXED PRICE,IGF::CT::IGF,,,,1,G099,SOCIAL- OTHER,D,NOT A BUNDLED REQUIREMENT,,,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,C,NOT A MANUFACTURED END PRODUCT,,,A,FULL AND OPEN COMPETITION,NP,NEGOTIATED PROPOSAL/QUOTE,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,,,4,D,COMMERCIAL ITEM PROCEDURES NOT USED,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,N,NO,Y,YES,N,NO,X,NOT APPLICABLE,,,B,IDC,S,SINGLE AWARD,,NONE,NONE,N,NO,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,Y,YES - SERVICE WHERE PBA IS USED.,N,NO,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f,t,f,f,f,17479,1900000000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,08/12/17 11:33,2016
HSCEDM16J00049,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCEDM15D00013,0,171208.56,171208.56,1956129.3,171208.56,1956129.3,16/09/2016,16/09/16 00:00,20/03/21 00:00,20/03/21 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CDCR,DETENTION COMPLIANCE AND REMOVALS,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CCED,ENFORCMNTREMOVL OPNS HQ COMPLIANCE,X,NOT APPLICABLE,,,79787440,GEO CARE LLC,,,GEO CARE LLC,79787440,USA,UNITED STATES,621 NW 53RD ST STE 700,,BOCA RATON,FL,FLORIDA,334878242,22,5619997359,,USA,UNITED STATES,BOCA RATON,PALM BEACH,FL,FLORIDA,334878242,22,AWARD,C,DELIVERY ORDER,,,,,,,J,FIRM FIXED PRICE,IGF::CT::IGF,,,,1,G099,SOCIAL- OTHER,D,NOT A BUNDLED REQUIREMENT,,,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,C,NOT A MANUFACTURED END PRODUCT,,,A,FULL AND OPEN COMPETITION,NP,NEGOTIATED PROPOSAL/QUOTE,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,,,4,D,COMMERCIAL ITEM PROCEDURES NOT USED,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,N,NO,Y,YES,N,NO,X,NOT APPLICABLE,,,B,IDC,S,SINGLE AWARD,,NONE,NONE,N,NO,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,Y,YES - SERVICE WHERE PBA IS USED.,N,NO,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f,t,f,f,f,17479,1900000000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,08/12/17 11:34,2016
HSCEDM16P00035,0,0,,,,,5825,5825,4325,5825,4325,29/02/2016,29/02/16 00:00,30/04/16 00:00,30/04/16 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,DCR00,DETENTION COMPLIANCE AND REMOVALS,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,EROEMD,ENFORCEMENT AND REMOVAL OPERATIONS - HQ - ENFORCEMENT MANAGEMENT DIVISION,X,NOT APPLICABLE,,,37300886,MEDICAL TECHNOLOGY ASSOCIATES INC,,,MEDICAL TECHNOLOGY ASSOCIATES INC,37300886,USA,UNITED STATES,6840 CROSS BAYOU DR,,LARGO,FL,FLORIDA,337733717,13,7275488609,7275488622,USA,UNITED STATES,LOS FRESNOS,CAMERON,TX,TEXAS,785664261,34,AWARD,B,PURCHASE ORDER,,,,,,,J,FIRM FIXED PRICE,IGF::CT::IGF REPAIR OF THE OXYGEN GAS LINE AT PORT ISABEL FACILITY IN SUPPORT OF  MEDICAL OPERATIONS FOR THE ICE/ERO HEALTH CARE PROGRAM.,,,,1,N065,"INSTALLATION OF EQUIPMENT- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES",D,NOT A BUNDLED REQUIREMENT,,,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,C,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED ,F,COMPETED UNDER SAP,SP1,SIMPLIFIED ACQUISITION,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,X,NOT APPLICABLE,N,NO,,N,NO,N,NO,N,NO,N,NO,X,NOT APPLICABLE,,,,,,,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,N,NO - SERVICE WHERE PBA IS NOT USED.,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,f,f,74,14000000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,28/02/18 15:06,2016
HSCEDM16P00057,P00001,0,,,,,-251.86,-251.86,17858.57,-251.86,17858.57,23/06/2016,23/06/16 00:00,23/07/16 00:00,23/07/16 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CDCR,DETENTION COMPLIANCE AND REMOVALS,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CPSC,ENFORCMNTREMOVL SPC PORT ISABEL,X,NOT APPLICABLE,,,3210408,SILENT GUARD SYSTEMS INC,,,SILENT GUARD SYSTEMS INC,3210408,USA,UNITED STATES,4835 HOLLYWOOD BLVD STE 1,,HOLLYWOOD,FL,FLORIDA,330216505,23,9549891612,9549617085,USA,UNITED STATES,LOS FRESNOS,CAMERON,TX,TEXAS,785660009,34,AWARD,B,PURCHASE ORDER,,,,,,,J,FIRM FIXED PRICE,ELECTROINIC EQUIPMENT USED FOR SECURITY SURVEILLANCE,C,FUNDING ONLY ACTION,,1,6350,"MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",D,NOT A BUNDLED REQUIREMENT,,,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,B,PLAN NOT REQUIRED ,F,COMPETED UNDER SAP,SP1,SIMPLIFIED ACQUISITION,SBA,SMALL BUSINESS SET ASIDE - TOTAL,NONE,NO PREFERENCE USED,,,,,,,4,A,COMMERCIAL ITEM,f,N,NO,N,NO,N,NO,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,,,,,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f,t,f,f,f,3,1250000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,28/02/18 15:06,2016
HSCEMD16J00057,0,0,7001,OFFICE OF PROCUREMENT OPERATIONS,HSHQDC12D00011,0,129432,129432,129432,129432,129432,20/09/2016,20/09/16 00:00,19/10/16 00:00,19/10/16 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CMSD,MISSION SUPPORT DALLAS,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CDV4,HOMELAND SECURITY INTEL - HQ DIV 4,X,NOT APPLICABLE,,,932469612,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",,,C & C INTERNATIONAL COMPUTERS & CONSULTANTS  INC,932469612,USA,UNITED STATES,7777 N DAVIE ROAD EXT,,HOLLYWOOD,FL,FLORIDA,330242513,23,9544500023,9544500024,USA,UNITED STATES,HOLLYWOOD,BROWARD,FL,FLORIDA,330242513,23,AWARD,C,DELIVERY ORDER,,,,,,,J,FIRM FIXED PRICE,LAPTOP COMPUTERS,,,,1,7050,INFORMATION TECHNOLOGY COMPONENTS,D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,CHN,CHINA,G,MFG OUTSIDE U.S. - TRADE AGREEMENTS,,,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HZC,HUBZONE SET-ASIDE,NONE,NO PREFERENCE USED,,,FAIR,FAIR OPPORTUNITY GIVEN,,,2,A,COMMERCIAL ITEM,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,X,NOT APPLICABLE,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,,,B,IDC,M,MULTIPLE AWARD,FIRSTSOURCE II,NONE,NONE,N,NO,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,Y,YES,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,t,t,f,f,t,f,f,t,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f,t,f,f,f,73,4635000,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,t,t,f,28/02/18 15:07,2016
HSCEMD16P00039,0,0,,,,,2220200,2220200,2220200,2220200,2220200,27/05/2016,27/05/16 00:00,28/11/16 00:00,28/11/16 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CMSD,MISSION SUPPORT DALLAS,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CDV6,HOMELAND SECURITY INTEL - HQ DIV 6,X,NOT APPLICABLE,,,21715206,HARRIS CORPORATION,,,HARRIS CORPORATION,4203337,USA,UNITED STATES,2400 PALM BAY RD NE,,PALM BAY,FL,FLORIDA,329053377,8,7198674233,3217263447,USA,UNITED STATES,PALM BAY,BREVARD,FL,FLORIDA,329053377,8,AWARD,B,PURCHASE ORDER,,,,,,,J,FIRM FIXED PRICE,REQUIREMENT TO UPGRADE EXISTING EQUIPMENT.,,,HSCEMD-16-Q-00003,1,5865,"ELECTRONIC COUNTERMEASURES, COUNTER-COUNTERMEASURES AND QUICK REACTION CAPABILITY EQUIPMENT",D,NOT A BUNDLED REQUIREMENT,,,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,B,PLAN NOT REQUIRED ,C,NOT COMPETED,SSS,ONLY ONE SOURCE,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,UNQ,UNIQUE SOURCE ,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,N,NO,N,NO,,N,NO,N,NO,N,NO,N,NO,X,NOT APPLICABLE,,,,,,,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,f,f,13000,5000000000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,28/02/18 15:07,2016
HSCEMD16P00047,0,0,,,,,16360,16360,16360,16360,16360,13/06/2016,13/06/16 15:53,22/08/16 00:00,22/08/16 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CMSD,MISSION SUPPORT DALLAS,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CNTA,OFFICE OF INTERNATIONAL AFFAIRS,X,NOT APPLICABLE,,,787361302,SQUARE ONE ARMORING SERVICES CO.,,,SQUARE ONE ARMORING SERVICES CO.,787361302,USA,UNITED STATES,12370 SW 130TH ST,,MIAMI,FL,FLORIDA,331866229,26,3054771109,3054771139,USA,UNITED STATES,MIAMI,MIAMI-DADE,FL,FLORIDA,331866229,26,AWARD,B,PURCHASE ORDER,,,,,,,J,FIRM FIXED PRICE,REPLACEMENT WINDSHIELDS FOR ARMORED VEHICLES,,,,1,2590,MISCELLANEOUS VEHICULAR COMPONENTS,D,NOT A BUNDLED REQUIREMENT,,,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,B,PLAN NOT REQUIRED ,G,NOT COMPETED UNDER SAP,SP1,SIMPLIFIED ACQUISITION,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,SP2,SAP NON-COMPETITION,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,X,NOT APPLICABLE,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,,,,,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,f,f,40,15250000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,28/02/18 15:06,2016
HSCEMD16P00106,0,0,,,,,6620,6620,6620,6620,6620,31/08/2016,31/08/16 12:42,20/09/16 00:00,20/09/16 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CMSD,MISSION SUPPORT DALLAS,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CSEA,DHS INVESTIGATIONS SAC SEATTLE,X,NOT APPLICABLE,,,10406543,MAYA INTERPRETERS,,,MAYA INTERPRETERS,10406543,USA,UNITED STATES,1465 CHOCTAW AVE,,LA BELLE,FL,FLORIDA,339355955,25,8633428229,,USA,UNITED STATES,SEATTLE,KING,WA,WASHINGTON,981043618,7,AWARD,B,PURCHASE ORDER,,,,,,,J,FIRM FIXED PRICE,IGF::OT::IGF TRANSCRIPTION FROM KANJOBAL INTO ENGLISH.,,,,1,R608,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,D,NOT A BUNDLED REQUIREMENT,,,541930,TRANSLATION AND INTERPRETATION SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,C,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED ,F,COMPETED UNDER SAP,SP1,SIMPLIFIED ACQUISITION,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,,,3,A,COMMERCIAL ITEM,f,N,NO,N,NO,X,NOT APPLICABLE,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,,,,,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,N,NO - SERVICE WHERE PBA IS NOT USED.,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,t,t,f,f,t,f,f,f,t,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f,t,f,f,f,2,50000,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,28/02/18 15:06,2016
HSCEMR16F00072,0,0,4730,FEDERAL ACQUISITION SERVICE,GS03F0133V,50,59835.41,59835.41,59835.41,59835.41,59835.41,31/08/2016,02/09/16 00:00,02/11/16 00:00,02/11/16 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CMSR,MISSION SUPPORT ORLANDO,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70C0FA,OFFICE OF FACILITIES ADMINISTRATION,X,NOT APPLICABLE,,,124623039,SAMPSON PARTNERS LLC,,,SAMPSON PARTNERS LLC,124623039,USA,UNITED STATES,2244 S BROOK DR,,FLEMING ISLAND,FL,FLORIDA,320038610,3,8007859073,8007859073,USA,UNITED STATES,SAN ANTONIO,BEXAR,TX,TEXAS,782166991,20,AWARD,C,DELIVERY ORDER,,,,,,,J,FIRM FIXED PRICE,IGF::OT::IGF FITNESS ROOM EQUIPMENT FOR SAN ANTONIO TX PROJECT PRO-12-COL-0006,,,,1,7810,ATHLETIC AND SPORTING EQUIPMENT,D,NOT A BUNDLED REQUIREMENT,,,339920,SPORTING AND ATHLETIC GOODS MANUFACTURING,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,FAIR,FAIR OPPORTUNITY GIVEN,,,2,A,COMMERCIAL ITEM,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,C,FSS,M,MULTIPLE AWARD,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f,f,9,5000000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,09/05/18 15:12,2016
