HSCETC15F00016,0,0,4732,FEDERAL ACQUISITION SERVICE,GS35F016BA,PA0004ADDRESSCHG,32916.62,32916.62,67373.64,109913.96,106200.88,19/08/2015,17/09/15 00:00,16/09/20 00:00,16/09/20 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TC000,INFORMATION TECHNOLOGY SERVICES,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HQDIV6,HOMELAND SECURITY INTELLIGENCE - HQ - DIV 6,X,NOT APPLICABLE,,NAN,963510578,"N2GRATE GOVERNMENT TECHNOLOGY SOLUTIONS, LLC",,,N2GRATE GOVERNMENT TECHNOLOGY SOLUTIONS  LLC,963510578,USA,UNITED STATES,9111 EDMONSTON RD SUITE 303,,GREENBELT,MD,MARYLAND,207701552,5,2028100122,2093914871,USA,UNITED STATES,WASHINGTON,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,200053522,0,AWARD,C,DELIVERY ORDER,,,,,,NAN,J,FIRM FIXED PRICE,IGF::OT::IGF CISCO SMARTNET EXTENDED SERVICE,,,HSCETC-15-Q-00036,1,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,C,NOT A MANUFACTURED END PRODUCT,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,NAN,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,X,NOT APPLICABLE,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,,,C,FSS,M,MULTIPLE AWARD,CISCO SMARTNET EXTENDED SERVICE,NONE,NONE,,,,NAN,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,N,NO - SERVICE WHERE PBA IS NOT USED.,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,PARTNERSHIP,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f,t,f,f,f,4,700000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,21/06/18 15:23,2015
HSCEMR15F00004,0,0,4730,FEDERAL ACQUISITION SERVICE,GS28F8014H,0,4780.47,4780.47,4780.47,4780.47,4780.47,27/02/2015,27/02/15 00:00,20/05/15 00:00,20/05/15 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,MR000,MISSION SUPPORT ORLANDO,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,ICEOFA,OFFICE OF FACILITIES ADMINISTRATION ,X,NOT APPLICABLE,,NAN,72595457,"HAWORTH, INC",,,HAWORTH INTERNATIONAL  LTD.,79282059,USA,UNITED STATES,1 HAWORTH CTR,,HOLLAND,MI,MICHIGAN,494238820,2,,,USA,UNITED STATES,WASHINGTON,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,205365704,0,AWARD,C,DELIVERY ORDER,,,,,,NAN,J,FIRM FIXED PRICE,ICE CFO RECEPTION FURNITURE RECONFIGURATION ON THE 11TH FLOOR OF THE PCN BUILDING.,,,,1,7110,OFFICE FURNITURE,D,NOT A BUNDLED REQUIREMENT,,,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,F,ENVIRONMENTALLY PREFERABLE,,,,,,,A,MEETS REQUIREMENTS,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,NAN,ONE,ONLY ONE SOURCE - OTHER ,,,1,D,COMMERCIAL ITEM PROCEDURES NOT USED,f,N,NO,N,NO,X,NOT APPLICABLE,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,C,FSS,M,MULTIPLE AWARD,,NONE,NONE,N,NO,,NAN,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,N,NO,Z,NOT APPLICABLE,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,31/05/18 13:53,2015
HSCEMR15F00032,0,0,4730,FEDERAL ACQUISITION SERVICE,GS28F8014H,0,29643.64,29643.64,29643.64,29643.64,29643.64,04/09/2015,04/09/15 00:00,21/11/15 00:00,21/11/15 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,MR000,MISSION SUPPORT ORLANDO,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HQDIV4,HOMELAND SECURITY INTELLIGENCE - HQ - DIV 4,X,NOT APPLICABLE,,NAN,72595457,"HAWORTH, INC",,,HAWORTH INTERNATIONAL  LTD.,79282059,USA,UNITED STATES,1 HAWORTH CTR,,HOLLAND,MI,MICHIGAN,494238820,2,,,USA,UNITED STATES,MASPETH,QUEENS,NY,NEW YORK,113781104,12,AWARD,C,DELIVERY ORDER,,,,,,NAN,J,FIRM FIXED PRICE,IGF::OT::IGF - FURNITURE REQUIRED TO FINISH THE C3 4TH FLOOR RE-BUILT SPACE.,,,,1,7110,OFFICE FURNITURE,D,NOT A BUNDLED REQUIREMENT,,,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,D,ENERGY EFFICIENT,,,,,,,A,MEETS REQUIREMENTS,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,NAN,FAIR,FAIR OPPORTUNITY GIVEN,,,1,D,COMMERCIAL ITEM PROCEDURES NOT USED,f,N,NO,N,NO,X,NOT APPLICABLE,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,C,FSS,M,MULTIPLE AWARD,,NONE,NONE,N,NO,,NAN,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,N,NO,Z,NOT APPLICABLE,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,09/05/18 16:19,2015
HSCEMS14J00084,P00001,0,7014,U.S. CUSTOMS AND BORDER PROTECTION,HSBP1014D00022,0,0,0,332902.08,0,332902.08,27/07/2015,27/07/15 00:00,31/12/15 00:00,31/12/15 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,MSDC0,MISSION SUPPORT WASHINGTON,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,OFTP,OFFICE OF FIREARMS AND TACTICAL PROGRAMS,X,NOT APPLICABLE,,,79331239,ATK SPORTING GROUP LLC,,,ATK SPORTING GROUP LLC,79331239,USA,UNITED STATES,1 ATK WAY,,ANOKA,MN,MINNESOTA,553034989,6,7633232414,7633232506,USA,UNITED STATES,ANOKA,ANOKA,MN,MINNESOTA,553034989,6,AWARD,C,DELIVERY ORDER,,,,,,,J,FIRM FIXED PRICE,"12 GAUGE #00 BUCK SHOT, P/N ZLE127 00DHS.",M,OTHER ADMINISTRATIVE ACTION,,1,1305,"AMMUNITION, THROUGH 30MM",D,NOT A BUNDLED REQUIREMENT,,,332992,SMALL ARMS AMMUNITION MANUFACTURING,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,B,PLAN NOT REQUIRED ,A,FULL AND OPEN COMPETITION,NP,NEGOTIATED PROPOSAL/QUOTE,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,,,,A,COMMERCIAL ITEM,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,N,NO,N,NO,N,NO,X,NOT APPLICABLE,,,B,IDC,S,SINGLE AWARD,,NONE,NONE,N,NO,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,N,NO,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,f,f,16500,4499999744,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,19/10/17 15:30,2015
HSCEMS14J00098,P00002,0,7014,U.S. CUSTOMS AND BORDER PROTECTION,HSBP1014D00022,0,0,0,333011.84,0,333011.84,28/09/2015,28/09/15 00:00,31/12/15 00:00,31/12/15 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,MSDC0,MISSION SUPPORT WASHINGTON,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,OFTP,OFFICE OF FIREARMS AND TACTICAL PROGRAMS,X,NOT APPLICABLE,,,79331239,ATK SPORTING GROUP LLC,,,ATK SPORTING GROUP LLC,79331239,USA,UNITED STATES,1 ATK WAY,,ANOKA,MN,MINNESOTA,553034989,6,7633232414,7633232506,USA,UNITED STATES,ANOKA,ANOKA,MN,MINNESOTA,553031778,6,AWARD,C,DELIVERY ORDER,,,,,,,J,FIRM FIXED PRICE,"12-GAUGE #00 BUCK SHOT, P/N ZLE127",M,OTHER ADMINISTRATIVE ACTION,,1,1305,"AMMUNITION, THROUGH 30MM",D,NOT A BUNDLED REQUIREMENT,,,332992,SMALL ARMS AMMUNITION MANUFACTURING,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,B,PLAN NOT REQUIRED ,A,FULL AND OPEN COMPETITION,NP,NEGOTIATED PROPOSAL/QUOTE,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,,,,A,COMMERCIAL ITEM,f,N,NO,N,NO,Y,YES,N,NO,0,N,NO,N,NO,N,NO,N,NO,X,NOT APPLICABLE,,,B,IDC,S,SINGLE AWARD,,NONE,NONE,N,NO,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,N,NO,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,f,f,16500,4499999744,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,19/10/17 15:30,2015
HSCEMS14J00105,P00001,0,7014,U.S. CUSTOMS AND BORDER PROTECTION,HSBP1014D00022,0,0,0,14927.36,0,14927.36,21/08/2015,21/08/15 00:00,31/12/15 00:00,31/12/15 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,MSDC0,MISSION SUPPORT WASHINGTON,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,OFTP,OFFICE OF FIREARMS AND TACTICAL PROGRAMS,X,NOT APPLICABLE,,,79331239,ATK SPORTING GROUP LLC,,,ATK SPORTING GROUP LLC,79331239,USA,UNITED STATES,1 ATK WAY,,ANOKA,MN,MINNESOTA,553034989,6,7633232414,7633232506,USA,UNITED STATES,ANOKA,ANOKA,MN,MINNESOTA,553031778,6,AWARD,C,DELIVERY ORDER,,,,,,,J,FIRM FIXED PRICE,"12 GAUGE #00 BUCK SHOT, P/N ZLE127 00DHS",M,OTHER ADMINISTRATIVE ACTION,,1,1305,"AMMUNITION, THROUGH 30MM",D,NOT A BUNDLED REQUIREMENT,,,332992,SMALL ARMS AMMUNITION MANUFACTURING,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,B,PLAN NOT REQUIRED ,A,FULL AND OPEN COMPETITION,NP,NEGOTIATED PROPOSAL/QUOTE,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,,,,A,COMMERCIAL ITEM,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,N,NO,N,NO,N,NO,X,NOT APPLICABLE,,,B,IDC,S,SINGLE AWARD,,NONE,NONE,N,NO,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,N,NO,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,f,f,16500,4499999744,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,19/10/17 15:30,2015
HSCEMS15J00011,0,0,7015,FEDERAL LAW ENFORCEMENT TRAINING CENTER,HSFLGL13D00006,0,6792.1,6792.1,6792.1,6792.1,6792.1,22/06/2015,22/06/15 00:00,11/04/18 00:00,11/04/18 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,MSDC0,MISSION SUPPORT WASHINGTON,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,OFTP,OFFICE OF FIREARMS AND TACTICAL PROGRAMS,X,NOT APPLICABLE,,NAN,6254833,FEDERAL CARTRIDGE COMPANY,,,ALLIANT TECHSYSTEMS INC.,618705925,USA,UNITED STATES,900 EHLEN DR,,ANOKA,MN,MINNESOTA,553031778,6,2087503288,2087993945,USA,UNITED STATES,ANOKA,ANOKA,MN,MINNESOTA,553031778,6,AWARD,C,DELIVERY ORDER,,,,,,NAN,J,FIRM FIXED PRICE,31 CASES OF 12GA 7.5 SHOT (PART # TGL-12-7.5),,,,1,1305,"AMMUNITION, THROUGH 30MM",D,NOT A BUNDLED REQUIREMENT,,,332993,AMMUNITION (EXCEPT SMALL ARMS) MANUFACTURING,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,NAN,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,B,IDC,M,MULTIPLE AWARD,,NONE,NONE,N,NO,,NAN,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,N,NO,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,f,f,16500,4000000000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,12/04/18 10:03,2015
HSCEMS15J00020,0,0,7014,U.S. CUSTOMS AND BORDER PROTECTION,HSBP1014D00022,0,3073.28,3073.28,3073.28,3073.28,3073.28,09/07/2015,09/07/15 00:00,24/12/15 00:00,24/12/15 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,MSDC0,MISSION SUPPORT WASHINGTON,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,OFTP,OFFICE OF FIREARMS AND TACTICAL PROGRAMS,X,NOT APPLICABLE,,,79331239,ATK SPORTING GROUP LLC,,,ATK SPORTING GROUP LLC,79331239,USA,UNITED STATES,1 ATK WAY,,ANOKA,MN,MINNESOTA,553034989,6,7633232414,7633232506,USA,UNITED STATES,ANOKA,ANOKA,MN,MINNESOTA,553034989,6,AWARD,C,DELIVERY ORDER,,,,,,,J,FIRM FIXED PRICE,12 GAUGE STANDARD RECOIL 00 BUCKSHOT AMMUNITION.,,,,1,1305,"AMMUNITION, THROUGH 30MM",D,NOT A BUNDLED REQUIREMENT,,,332992,SMALL ARMS AMMUNITION MANUFACTURING,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,B,PLAN NOT REQUIRED ,A,FULL AND OPEN COMPETITION,NP,NEGOTIATED PROPOSAL/QUOTE,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,,,,A,COMMERCIAL ITEM,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,N,NO,N,NO,N,NO,X,NOT APPLICABLE,,,B,IDC,S,SINGLE AWARD,,NONE,NONE,N,NO,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,N,NO,Z,NOT APPLICABLE,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,f,f,16500,4499999744,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,19/04/18 19:39,2015
HSCEMS15J00030,0,0,7015,FEDERAL LAW ENFORCEMENT TRAINING CENTER,HSFLGL13D00006,0,32699,32699,32699,32699,32699,20/07/2015,20/07/15 00:00,11/04/18 00:00,11/04/18 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,MSDC0,MISSION SUPPORT WASHINGTON,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,OFTP,OFFICE OF FIREARMS AND TACTICAL PROGRAMS,X,NOT APPLICABLE,,NAN,6254833,FEDERAL CARTRIDGE COMPANY,,,ALLIANT TECHSYSTEMS INC.,618705925,USA,UNITED STATES,900 EHLEN DR,,ANOKA,MN,MINNESOTA,553031778,6,2087503288,2087993945,USA,UNITED STATES,ANOKA,ANOKA,MN,MINNESOTA,553031778,6,AWARD,C,DELIVERY ORDER,,,,,,NAN,J,FIRM FIXED PRICE,.308 WIN 168 GR. BTHP (PART # GM308M) HSI-FT.,,,,1,1305,"AMMUNITION, THROUGH 30MM",D,NOT A BUNDLED REQUIREMENT,,,332993,AMMUNITION (EXCEPT SMALL ARMS) MANUFACTURING,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,NAN,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,B,IDC,M,MULTIPLE AWARD,,NONE,NONE,N,NO,,NAN,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,N,NO,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,f,f,16500,4000000000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,17/04/18 09:24,2015
HSCEMS15J00058,0,0,7014,U.S. CUSTOMS AND BORDER PROTECTION,HSBP1014D00022,0,1646.4,1646.4,1646.4,1646.4,1646.4,26/08/2015,26/08/15 00:00,10/02/16 00:00,10/02/16 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,MSDC0,MISSION SUPPORT WASHINGTON,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,OFTP,OFFICE OF FIREARMS AND TACTICAL PROGRAMS,X,NOT APPLICABLE,,,79331239,ATK SPORTING GROUP LLC,,,ATK SPORTING GROUP LLC,79331239,USA,UNITED STATES,1 ATK WAY,,ANOKA,MN,MINNESOTA,553034989,6,7633232414,7633232506,USA,UNITED STATES,ANOKA,ANOKA,MN,MINNESOTA,553031778,6,AWARD,C,DELIVERY ORDER,,,,,,,J,FIRM FIXED PRICE,"12 GA STANDARD VELOCITY 00 BUCKSHOT, P/N ZLE127 00DHS",,,,1,1305,"AMMUNITION, THROUGH 30MM",D,NOT A BUNDLED REQUIREMENT,,,332992,SMALL ARMS AMMUNITION MANUFACTURING,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,B,PLAN NOT REQUIRED ,A,FULL AND OPEN COMPETITION,NP,NEGOTIATED PROPOSAL/QUOTE,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,,,,,,A,COMMERCIAL ITEM,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,N,NO,N,NO,N,NO,X,NOT APPLICABLE,,,B,IDC,S,SINGLE AWARD,,NONE,NONE,N,NO,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,N,NO,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,f,f,16500,4499999744,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,19/10/17 15:30,2015
HSCEMS15J00061,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCEMS13D00001,0,250578.9,250578.9,250578.9,250578.9,250578.9,01/09/2015,01/09/15 00:00,28/02/16 00:00,28/02/16 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,MSDC0,MISSION SUPPORT WASHINGTON,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,OFTP,OFFICE OF FIREARMS AND TACTICAL PROGRAMS,X,NOT APPLICABLE,,NAN,6254833,FEDERAL CARTRIDGE COMPANY,,,ALLIANT TECHSYSTEMS INC.,618705925,USA,UNITED STATES,900 EHLEN DR,,ANOKA,MN,MINNESOTA,553031778,6,2087503288,2087993945,USA,UNITED STATES,ANOKA,ANOKA,MN,MINNESOTA,553031778,6,AWARD,C,DELIVERY ORDER,,,,,,NAN,J,FIRM FIXED PRICE,".223, PART# XM223SP1PB",,,,1,1305,"AMMUNITION, THROUGH 30MM",D,NOT A BUNDLED REQUIREMENT,,,332992,SMALL ARMS AMMUNITION MANUFACTURING,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,NP,NEGOTIATED PROPOSAL/QUOTE,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,NAN,,NAN,,,2,A,COMMERCIAL ITEM,f,N,NO,N,NO,Y,YES,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,B,IDC,S,SINGLE AWARD,,NONE,NONE,N,NO,,NAN,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,N,NO,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,OTHER THAN SMALL BUSINESS,O,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,CORPORATE NOT TAX EXEMPT,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,f,f,16500,4000000000,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,07/06/18 10:51,2015
