42.372992,-83.018564,1,0,,"5555 CONNER AVENUE, SUITE 3 NORTH DETROIT MI 48213",SAMBCMI,SAMARITAN BEHAVIORAL CENTER,"5555 CONNER AVENUE, SUITE 3 NORTH",DETROIT,COUNTY,MI,48213,6,DET,,Other,HOSPITAL,No,1,04.11.2017,27.03.2013,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,93,0.25,86,1,42.372992,-83.018564
29.522121,-98.391956,4,0,,8940 FOURWINDS DRIVE SAN ANTONIO TX 78239,SNAHOLD,SAN ANTONIO DRO HOLD ROOM,8940 FOURWINDS DRIVE,SAN ANTONIO,BEXAR,TX,78239,5,SNA,SNA,Other,HOLD,Yes,0,04.10.2017,23.03.2010,1,0,0,2,1,1,227,2348,2914,2460,0,0,0,0,0,2,0,1,0,0,0,0,,172,0.47,181,2,29.522121,-98.391956
34.100777,-117.297532,3,0,,655 WEST RIALTO AVENUE SAN BERNADINO CA 92410,SBDHOLD,SAN BERNADINO HOLD ROOM,655 WEST RIALTO AVENUE,SAN BERNADINO,SAN BERNARDINO,CA,92410,9,LOS,SBD,Other,HOLD,Yes,2,03.11.2017,06.11.2008,4,1,1,1,0,0,370,2837,6456,5692,0,1,0,0,0,1,0,0,0,0,0,0,FEDERAL,138,0.38,210,5,34.100777,-117.297532
32.637385,-117.090914,5,0,,751 MED. CENTER CT CHULA VISTA CA 91911,SDHOSCA,SAN DIEGO AREA HOSPITAL,751 MED. CENTER CT,CHULA VISTA,SAN DIEGO,CA,91911,9,SND,SND,Other,HOSPITAL,No,0,24.08.2016,10.10.2007,0,0,0,2,1,2,0,0,20,19,0,0,0,0,2,0,0,1,0,0,0,0,HOSPITAL,0,0,0,0,32.637385,-117.090914
32.574785,-116.919093,1,0,,446 ALTA ROAD SAN DIEGO CA 92158,SNDCOCA,SAN DIEGO COUNTY JAIL,446 ALTA ROAD,SAN DIEGO,SAN DIEGO,CA,92158,9,SND,SND,IGSA,IGSA,Yes,0,17.05.2016,11.11.2008,0,0,0,1,0,0,0,5,8,3,0,0,0,0,1,0,0,0,0,0,0,0,COUNTY,0,0,0,0,32.574785,-116.919093
32.719419,-117.144947,6,0,,METROPOLITAN CORRECTIONAL CENTER SAN DIEGO CA 92101,BOPSDC,SAN DIEGO MCC,METROPOLITAN CORRECTIONAL CENTER,SAN DIEGO,SAN DIEGO,CA,92101,9,SND,SND,BOP,BOP,No,0,09.04.2017,01.05.1985,0,0,0,2,4,0,1,20,5,3,0,0,0,0,0,2,0,4,0,0,0,0,BOP,60,0.16,60,1,32.719419,-117.144947
42.860765,-77.922265,10,0,,"651 FEDERAL DRIVE, SUITE 104 GUAYNABO PR 965",SJS,SAN JUAN STAGING,"651 FEDERAL DRIVE, SUITE 104",GUAYNABO,GUAYNABO,PR,965,1,MIA,MIA,Other,STAGING,Yes,0,17.09.2017,30.09.2013,0,0,1,2,2,5,58,516,628,637,0,0,1,0,2,1,2,1,0,0,0,0,,195,0.53,544,17,42.860765,-77.922265
38.517373,-84.661668,1,0,,"7 TABONUCO ST., SUITE 100 GUAYNABO PR 968",SAJHOLD,SAN JUAN STAGING FACILITY,"7 TABONUCO ST., SUITE 100",GUAYNABO,GUAYNABO,PR,968,1,MIA,SAJ,Other,STAGING,Yes,0,23.09.2017,20.04.1990,0,0,0,0,0,1,57,178,41,72,0,0,0,0,0,0,0,0,0,0,0,0,MVM,19,0.05,30,12,38.517373,-84.661668
32.484739,-114.683596,552,0,,406 NORTH AVENUE D SAN LUIS AZ 85349,SLRDCAZ,SAN LUIS REGIONAL DETENTION CENTER,406 NORTH AVENUE D,SAN LUIS,YUMA,AZ,85349,9,PHO,YUM,USMS IGA,USMS IGA,Yes,271,04.11.2017,28.01.2008,288,226,162,101,5,58,1606,7074,4078,326,205,21,151,12,97,4,4,1,9,7,6,205,LASALLE CORRECTIONS,327,0.9,59175,455,32.484739,-114.683596
39.800698,-89.648801,1,0,,1 SHERIFFS PLAZA SPRINGFIELD IL 62701,SANJAIL,SANGAMON COUNTY JAIL,1 SHERIFFS PLAZA,SPRINGFIELD,SANGAMON,IL,62701,7,CHI,CHI,USMS IGA,USMS IGA,Yes,0,17.10.2017,13.04.1989,1,0,0,0,0,1,3,22,11,27,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),53,0.15,59,2,39.800698,-89.648801
33.7483,-117.874,584,33.7483,,62 CIVIC CENTER PLAZA SANTA ANA CA 92701,SACITCA,SANTA ANA CITY JAIL,62 CIVIC CENTER PLAZA,SANTA ANA,ORANGE,CA,92701,9,LOS,LOS,IGSA,IGSA,Yes,0,08.05.2017,12.06.1997,0,0,64,189,161,170,98,940,2886,2661,0,0,22,42,62,128,48,113,0,0,0,0,CITY,220,0.6,23180,191,33.75061,-117.86761
33.883511,-118.122249,2,0,,34 CIVIC CENTER PLAZA SANTA ANA CA 90701,SAAHOLD,SANTA ANA DRO HOLDROOM,34 CIVIC CENTER PLAZA,SANTA ANA,ORANGE,CA,90701,9,LOS,LOS,Other,HOLD,Yes,0,05.06.2017,01.11.2007,0,0,1,1,0,0,1012,6576,6322,6020,0,0,1,0,0,1,0,0,0,0,0,0,FEDERAL,225,0.62,231,7,33.883511,-118.122249
37.101109,-89.563425,1,0,,211 S. NEW MADRID ST. BENTON MO 63786,SCOTTMO,SCOTT COUNTY JAIL,211 S. NEW MADRID ST.,BENTON,SCOTT,MO,63786,8,CHI,STL,IGSA,IGSA,Yes,0,31.03.2014,03.12.2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),0,0,0,0,37.101109,-89.563425
35.380213,-94.412793,9,0,,801 SOUTH A STREET FORT SMITH AR 72901,SEBASAR,SEBASTIAN COUNTY DETENTION CENTER,801 SOUTH A STREET,FORT SMITH,SEBASTIAN,AR,72901,8,NOL,FSA,USMS IGA,USMS IGA,Yes,3,04.11.2017,07.01.1998,8,3,2,1,1,2,84,329,180,220,1,2,1,2,0,1,0,1,1,0,1,1,COUNTY (SHERIFF),260,0.71,791,12,35.380213,-94.412793
41.0796,-83.2082,329,41.0796,,3040 SOUTH STATE HIGHWAY 100 TIFFIN OH 44883,SENECOH,SENECA COUNTY JAIL,3040 SOUTH STATE HIGHWAY 100,TIFFIN,SENECA,OH,44883,6,DET,CLE,IGSA,IGSA,Yes,80,04.11.2017,22.03.1996,95,84,71,49,45,80,93,719,430,650,64,20,39,32,18,31,5,40,5,7,9,64,COUNTY (SHERIFF),372,1.02,26042,109,41.080227,-83.153132
37.796455,-122.401714,3,0,,630 SANSOME ST. SAN FRANCISCO CA 94111,SFRHOLD,SFR HOLD ROOM,630 SANSOME ST.,SAN FRANCISCO,SAN FRANCISCO,CA,94111,9,SFR,SFR,Other,HOLD,Yes,0,16.10.2017,15.03.2008,17,1,0,0,1,1,555,4332,3294,2795,0,0,0,0,0,0,0,1,0,0,0,0,FEDERAL,50,0.14,106,25,37.796455,-122.401714
39.046323,-95.664949,28,0,,501 SOUTHEAST 8TH AVENUE TOPEKA KS 66607,SHACOKS,SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS,501 SOUTHEAST 8TH AVENUE,TOPEKA,SHAWNEE,KS,66607,10,CHI,KAN,IGSA,IGSA,Yes,15,04.11.2017,11.09.1998,20,16,8,3,0,1,21,86,39,8,2,15,2,7,0,3,0,0,7,3,5,2,COUNTY (CORRECTIONS),372,1.02,3009,29,39.046323,-95.664949
45.3047,-93.6206,787,45.3047,,13880 UNITED STATES HIGHWAY 10 ELK RIVER MN 55330,SHERBMN,SHERBURNE COUNTY JAIL,13880 UNITED STATES HIGHWAY 10,ELK RIVER,SHERBURNE,MN,55330,8,SPM,SPM,USMS IGA,USMS IGA,Yes,268,04.11.2017,01.04.1991,274,256,197,127,97,110,340,1473,876,905,69,187,48,149,34,93,11,85,87,42,58,69,COUNTY (SHERIFF),372,1.02,71733,276,45.306321,-93.618729
38.313321,-81.711221,25,0,,1001 CENTRE WAY CHARLESTON WV 25309,WVSCENT,SOUTH CENTRAL REGIONAL JAIL,1001 CENTRE WAY,CHARLESTON,KANAWHA,WV,25309,4,PHI,CHS,USMS IGA,USMS IGA,Yes,5,04.11.2017,30.08.2004,14,7,6,6,3,3,53,373,367,329,3,4,2,4,1,5,0,3,3,1,1,3,COUNTY (CORRECTIONS),364,1,2218,25,38.313321,-81.711221
30.485653,-92.595756,1310,0,,3843 STAGG AVENUE BASILE LA 70515,BASILLA,SOUTH LOUISIANA DETENTION CENTER,3843 STAGG AVENUE,BASILE,EVANGELINE,LA,70515,5,NOL,OAK,IGSA,IGSA,Yes,0,05.01.2016,31.01.1997,0,0,0,169,578,563,0,0,1051,4409,0,0,0,0,119,50,391,187,0,0,0,0,GEO,0,0,0,0,30.485653,-92.595756
28.895,-99.1212,8391,28.895,,566 VETERANS DRIVE PEARSALL TX 78061,STCDFTX,SOUTH TEXAS DETENTION COMPLEX,566 VETERANS DRIVE,PEARSALL,FRIO,TX,78061,5,SNA,STC,CDF,CDF,Yes,1735,04.11.2017,27.06.2005,1811,1754,1640,1728,1547,1722,2056,13065,15317,15513,1182,573,1120,520,1115,613,944,603,145,112,311,1187,GEO,372,1.02,598554,1854,28.896498,-99.116863
28.6579,-99.2004,4311,28.6579,,1925 WEST HIGHWAY 85 DILLEY TX 78017,STFRCTX,SOUTH TEXAS FAMILY RESIDENTIAL CENTER,1925 WEST HIGHWAY 85,DILLEY,FRIO,TX,78017,5,SNA,LRD,IGSA,FAMILY,Yes,1593,04.11.2017,19.12.2014,1715,1553,994,1015,749,0,1443,25627,28882,8757,1550,3,993,2,1013,2,745,4,0,0,3,1550,CCA,372,1.02,362964,2046,28.663086,-99.199027
37.182698,-93.329985,7,0,,1900 W. SUNSHINE SPRINGFIELD MO 65808,BOPSPG,SPRINGFIELD FEDERAL MEDICAL CENTER,1900 W. SUNSHINE,SPRINGFIELD,GREENE,MO,65808,8,CHI,SPG,BOP,BOP,No,0,12.03.2017,15.06.1980,0,0,0,4,2,1,1,5,18,11,0,0,0,0,0,4,0,2,0,0,0,0,BOP,44,0.12,44,1,37.182698,-93.329985
32.0366,-84.7718,8004,32.0366,,146 CCA ROAD LUMPKIN GA 31815,STWRTGA,STEWART DETENTION CENTER,146 CCA ROAD,LUMPKIN,STEWART,GA,31815,11,ATL,ATL,IGSA,DIGSA,Yes,1917,04.11.2017,01.09.2000,1947,1802,1840,1369,1374,1619,2379,11022,7583,9455,666,1136,861,979,585,785,363,1011,423,344,365,671,CCA,372,1.02,671515,1992,32.037982,-84.772465
42.009881,-93.441871,3,0,,1315 SOUTH B AVENUE NEVADA IA 50201,STORYIA,STORY COUNTY JAIL,1315 SOUTH B AVENUE,NEVADA,STORY,IA,50201,8,SPM,OMA,USMS IGA,USMS IGA,Yes,4,04.11.2017,29.10.1998,7,3,0,0,0,0,9,29,0,0,1,2,0,0,0,0,0,0,0,1,1,1,,38,0.1,112,6,42.009881,-93.441871
43.2187,-70.9351,283,43.2187,,266 COUNTY FARM ROAD DOVER NH 3820,STRAFNH,STRAFFORD COUNTY CORRECTIONS,266 COUNTY FARM ROAD,DOVER,STRAFFORD,NH,3820,1,BOS,BOS,IGSA,IGSA,Yes,56,04.11.2017,11.02.1991,87,65,95,67,29,27,175,888,471,517,20,45,33,62,24,43,10,18,27,8,9,20,COUNTY (CORRECTIONS),372,1.02,34578,130,43.218476,-70.940417
42.3344,-71.0677,916,42.3344,,20 BRADSTON STREET BOSTON MA 2118,SUFFOMA,SUFFOLK COUNTY HOUSE OF CORRECTIONS,20 BRADSTON STREET,BOSTON,SUFFOLK,MA,2118,1,BOS,BOS,IGSA,IGSA,Yes,210,04.11.2017,05.11.1996,218,196,186,192,153,189,282,2055,1685,1457,94,102,79,107,66,126,32,121,59,19,24,94,COUNTY (SHERIFF),372,1.02,67870,224,42.333897,-71.069986
38.943,-105.151,23,38.943,,288 WEAVERVILLE ROAD DIVIDE CO 80814,TELLECO,TELLER COUNTY JAIL,288 WEAVERVILLE ROAD,DIVIDE,TELLER,CO,80814,10,DEN,DEN,IGSA,IGSA,Yes,0,01.08.2017,07.10.1998,0,0,0,10,4,9,0,7,232,76,0,0,0,0,7,3,4,0,0,0,0,0,COUNTY (SHERIFF),38,0.1,127,12,38.942379,-105.153965
31.805626,-91.395017,119,0,,8606 HWY 65 WATERPROOF LA 71375,TENSALA,TENSAS PARISH DETENTION CENTER,8606 HWY 65,WATERPROOF,TENSAS,LA,71375,5,NOL,OAK,IGSA,IGSA,Yes,0,01.03.2016,11.12.1995,0,0,0,13,49,57,0,0,229,1323,0,0,0,0,1,12,12,38,0,0,0,0,LASALLE CORRECTIONS,0,0,0,0,31.805626,-91.395017
39.390236,-87.469635,6,0,,HIGHWAY 63 SOUTH TERRE HAUTE IN 47808,BOPTHA,TERRE HAUTE USP,HIGHWAY 63 SOUTH,TERRE HAUTE,VIGO,IN,47808,7,CHI,CHI,BOP,BOP,No,0,23.08.2017,18.06.1980,0,0,1,1,2,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,BOP,327,0.9,327,1,39.390236,-87.469635
33.7818,-117.888,2113,33.7818,,501 THE CITY DRIVE SOUTH ORANGE CA 92868,TLACYCA,THEO LACY FACILITY,501 THE CITY DRIVE SOUTH,ORANGE,ORANGE,CA,92868,9,LOS,LOS,IGSA,IGSA,Yes,537,04.11.2017,09.08.2010,570,542,491,448,271,361,2382,7668,6036,5127,141,401,130,362,123,325,85,186,250,91,60,141,COUNTY (SHERIFF),372,1.02,179353,549,33.782302,-117.888931
40.529678,-112.298459,2,0,,47 SOUTH MAIN STREET TOOELE UT 84074,TOOELUT,TOOELE COUNTY JAIL,47 SOUTH MAIN STREET,TOOELE,TOOELE,UT,84074,10,SLC,SLC,USMS IGA,USMS IGA,Yes,2,04.11.2017,08.10.1996,10,1,1,0,0,0,10,366,6,0,0,1,0,1,0,0,0,0,1,0,0,0,COUNTY,105,0.29,482,19,40.529678,-112.298459
34.7673,-106.019,215,34.7673,,COUNTY ROAD 49 ESTANCIA NM 87016,TOORANM,TORRANCE COUNTY DETENTION FACILITY,COUNTY ROAD 49,ESTANCIA,TORRANCE,NM,87016,10,ELP,ABQ,USMS IGA,USMS IGA,Yes,0,01.06.2017,14.03.2001,0,0,170,45,0,0,29,2288,1634,7,0,0,101,68,28,17,0,0,0,0,0,0,CCA,190,0.52,61949,461,34.90747,-106.694865
37.271969,-89.164242,378,0,,1026 SHAWNEE COLLEGE ROAD ULLIN IL 62992,TRICOIL,TRI-COUNTY DETENTION CENTER,1026 SHAWNEE COLLEGE ROAD,ULLIN,PULASKI,IL,62992,7,CHI,CHI,IGSA,IGSA,Yes,0,06.03.2016,28.05.1999,0,0,0,65,130,183,0,0,1057,2319,0,0,0,0,15,50,9,122,0,0,0,0,COUNTY,0,0,0,0,37.271969,-89.164242
32.135369,-110.926045,1,0,,6431 SOUTH COUNTRY CLUB ROAD TUCSON AZ 85706,TUCHOLD,TUCSON INS HOLD ROOM,6431 SOUTH COUNTRY CLUB ROAD,TUCSON,PIMA,AZ,85706,9,PHO,TUC,Other,HOLD,Yes,0,01.11.2017,01.10.1985,5,0,0,0,1,0,157,2081,1653,2246,0,0,0,0,0,0,0,1,0,0,0,0,FEDERAL,29,0.08,37,4,32.135369,-110.926045
36.1573,-95.9993,746,36.1573,,300 NORTH DENVER AVENUE TULSA OK 74103,TULCOOK,TULSA COUNTY JAIL,300 NORTH DENVER AVENUE,TULSA,TULSA,OK,74103,10,DAL,OKC,IGSA,IGSA,Yes,182,04.11.2017,22.10.1990,206,188,169,132,122,135,264,2935,1775,1914,79,109,48,121,45,86,15,107,41,31,37,79,COUNTY (SHERIFF),372,1.02,61563,219,36.158006,-95.997731
26.204563,-98.270145,1,0,,"BENTSEN TOWER, 1701 W BUS HWY 83 MCALLEN TX 78501",USMS3TX,"US MARSHALS (SOUTH DISTRICT, TEXAS)","BENTSEN TOWER, 1701 W BUS HWY 83",MCALLEN,HIDALGO,TX,78501,5,SNA,PIC,USMS IGA,USMS IGA,Yes,0,02.05.2016,26.06.2005,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,FEDERAL,0,0,0,0,26.204563,-98.270145
41.567503,-75.408393,3,0,,3057 EASTON TURNPIKE WAYMART PA 18472,BOPCAA,USP CANAAN,3057 EASTON TURNPIKE,WAYMART,WAYNE,PA,18472,3,PHI,PHI,BOP,BOP,No,0,22.10.2017,02.09.2009,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,BOP,372,1.02,365,1,41.567503,-75.408393
40.1489,-111.66,610,40.1489,,3075 NORTH MAIN STREET SPANISH FORK UT 84660,UTAHCUT,UTAH COUNTY JAIL,3075 NORTH MAIN STREET,SPANISH FORK,UTAH,UT,84660,10,SLC,SLC,IGSA,IGSA,Yes,0,06.12.2016,01.03.1993,0,0,13,215,164,218,4,278,1866,1630,0,0,2,10,48,167,18,145,0,0,0,0,COUNTY (SHERIFF),67,0.18,4698,118,40.148123,-111.656788
29.3732,-100.848,60,29.3732,,253 FARM TO MARKET 2523 DEL RIO TX 78840,VALVETX,VAL VERDE CORRECTIONAL FACILITY,253 FARM TO MARKET 2523,DEL RIO,VAL VERDE,TX,78840,5,SNA,DLR,USMS IGA,USMS IGA,Yes,1,04.11.2017,10.02.1999,30,6,6,9,12,27,327,3042,4345,4271,2,4,2,4,3,6,3,10,0,0,3,2,GEO,312,0.85,2352,82,29.771542,-100.612248
26.17454,-97.671642,9,0,,2101 PEASE ST HARLINGEN TX 78550,VBHOSTX,VALLEY BAPTIST HOSPITAL,2101 PEASE ST,HARLINGEN,CAMERON,TX,78550,5,SNA,PIC,Other,HOSPITAL,No,2,04.11.2017,05.03.1997,4,2,1,2,2,2,15,81,88,87,1,1,1,1,1,1,1,1,1,0,0,1,HOSPITAL,264,0.72,503,8,26.17454,-97.671642
40.728432,-74.005437,12,0,,201 VARICK STREET NEW YORK NY 10014,VRK,VARICK STREET DETENTION CENTER,201 VARICK STREET,NEW YORK,NEW YORK,NY,10014,2,NYC,VRK,Other,HOLD,Yes,1,02.11.2017,01.01.1983,12,3,2,1,3,3,1061,4765,2693,3240,2,2,1,1,0,1,1,1,1,0,0,2,,260,0.71,740,22,40.728432,-74.005437
